Subset 1	507	856.000	0.407
Subset 1	508	857.000	0.407
Subset 1	509	858.000	0.407
Subset 1	510	859.000	0.407
Subset 1	511	860.000	0.406
Subset 1	512	861.000	0.406
Subset 1	513	862.000	0.406
Subset 1	514	863.000	0.406
Subset 1	515	864.000	0.406
Subset 1	516	865.000	0.406
Subset 1	517	866.000	0.406
Subset 1	518	867.000	0.406
Subset 1	519	868.000	0.405
Subset 1	520	869.000	0.405
Subset 1	521	870.000	0.405
Subset 1	522	871.000	0.405
Subset 1	523	872.000	0.405
Subset 1	524	873.000	0.405
Subset 1	525	874.000	0.405
Subset 1	526	875.000	0.405
Subset 1	527	876.000	0.405
Subset 1	528	877.000	0.405
Subset 1	529	878.000	0.405
Subset 1	530	879.000	0.405
Subset 1	531	880.000	0.405
Subset 1	532	881.000	0.405
Subset 1	533	882.000	0.405
Subset 1	534	883.000	0.405
Subset 1	535	884.000	0.404
Subset 1	536	885.000	0.404
Subset 1	537	886.000	0.404
Subset 1	538	887.000	0.404
Subset 1	539	888.000	0.404
Subset 1	540	889.000	0.404
Subset 1	541	890.000	0.404
Subset 1	542	891.000	0.404
Subset 1	543	892.000	0.404
Subset 1	544	893.000	0.404
Subset 1	545	894.000	0.404
Subset 1	546	895.000	0.404
Subset 1	547	896.000	0.404
Subset 1	548	897.000	0.404
Subset 1	549	898.000	0.404
Subset 1	550	899.000	0.404
Subset 1	551	900.000	0.404
Subset 1	552	901.000	0.405
Subset 1	553	902.000	0.405
Subset 1	554	903.000	0.405
Subset 1	555	904.000	0.405
Subset 1	556	905.000	0.405
Subset 1	557	906.000	0.405
Subset 1	558	907.000	0.405
Subset 1	559	908.000	0.405
Subset 1	560	909.000	0.405
Subset 1	561	910.000	0.405
Subset 1	562	911.000	0.405
Subset 1	563	912.000	0.405
Subset 1	564	913.000	0.405
Subset 1	565	914.000	0.405
Subset 1	566	915.000	0.405
Subset 1	567	916.000	0.405
Subset 1	568	917.000	0.406
Subset 1	569	918.000	0.406
Subset 1	570	919.000	0.406
Subset 1	571	920.000	0.406
Subset 1	572	921.000	0.406
Subset 1	573	922.000	0.406
Subset 1	574	923.000	0.406
Subset 1	575	924.000	0.406
Subset 1	576	925.000	0.406
Subset 1	577	926.000	0.406
Subset 1	578	927.000	0.407
Subset 1	579	928.000	0.407
Subset 1	580	929.000	0.407
Subset 1	581	930.000	0.407
Subset 1	582	931.000	0.407
Subset 1	583	932.000	0.407
Subset 1	584	933.000	0.407
Subset 1	585	934.000	0.408
Subset 1	586	935.000	0.408
Subset 1	587	936.000	0.408
Subset 1	588	937.000	0.408
Subset 1	589	938.000	0.408
Subset 1	590	939.000	0.408
Subset 1	591	940.000	0.409
Subset 1	592	941.000	0.409
Subset 1	593	942.000	0.409
Subset 1	594	943.000	0.409
Subset 1	595	944.000	0.409
Subset 1	596	945.000	0.410
Subset 1	597	946.000	0.410
Subset 1	598	947.000	0.410
Subset 1	599	948.000	0.410
Subset 1	600	949.000	0.410
Subset 1	601	950.000	0.410
Subset 1	602	951.000	0.410
Subset 1	603	952.000	0.410
Subset 1	604	953.000	0.411
Subset 1	605	954.000	0.411
Subset 1	606	955.000	0.411
Subset 1	607	956.000	0.411
Subset 1	608	957.000	0.411
Subset 1	609	958.000	0.412
Subset 1	610	959.000	0.412
Subset 1	611	960.000	0.412
Subset 1	612	961.000	0.412
Subset 1	613	962.000	0.412
Subset 1	614	963.000	0.412
Subset 1	615	964.000	0.412
Subset 1	616	965.000	0.413
Subset 1	617	966.000	0.413
Subset 1	618	967.000	0.413
Subset 1	619	968.000	0.413
Subset 1	620	969.000	0.414
Subset 1	621	970.000	0.414
Subset 1	622	971.000	0.414
Subset 1	623	972.000	0.415
Subset 1	624	973.000	0.415
Subset 1	625	974.000	0.415
Subset 1	626	975.000	0.416
Subset 1	627	976.000	0.416
Subset 1	628	977.000	0.416
Subset 1	629	978.000	0.416
Subset 1	630	979.000	0.417
Subset 1	631	980.000	0.417
Subset 1	632	981.000	0.417
Subset 1	633	982.000	0.417
Subset 1	634	983.000	0.418
Subset 1	635	984.000	0.418
Subset 1	636	985.000	0.418
Subset 1	637	986.000	0.419
Subset 1	638	987.000	0.419
Subset 1	639	988.000	0.419
Subset 1	640	989.000	0.419
Subset 1	641	990.000	0.420
Subset 1	642	991.000	0.420
Subset 1	643	992.000	0.420
Subset 1	644	993.000	0.420
Subset 1	645	994.000	0.421
Subset 1	646	995.000	0.421
Subset 1	647	996.000	0.421
Subset 1	648	997.000	0.422
Subset 1	649	998.000	0.422
Subset 1	650	999.000	0.422
Subset 1	651	1000.000	0.422
Subset 1	652	1001.000	0.412
Subset 1	653	1002.000	0.413
