#Wave	#Intensity
343.342773	140.126541
342.061523	139.545883
340.780273	139.934723
339.498047	139.433655
338.215820	139.007675
336.933594	138.951691
335.650391	138.121078
334.367188	139.684586
333.083984	138.761810
331.799805	139.044540
330.515625	139.467819
329.231445	138.967743
327.946289	138.960114
326.661133	139.242477
325.375977	139.551025
324.090820	139.885773
322.804688	138.490479
321.518555	139.492493
320.231445	139.339859
318.944336	138.783646
317.657227	138.591766
316.370117	138.570984
315.082031	139.339340
313.793945	138.919495
312.504883	139.542755
311.215820	139.845901
309.926758	139.312332
308.637695	139.225647
307.347656	140.045166
306.057617	140.592926
304.767578	140.042160
303.476562	139.482895
302.185547	139.488052
300.893555	139.821121
299.602539	139.804321
298.310547	139.708847
297.017578	139.595932
295.725586	140.361038
294.432617	139.130066
293.138672	140.781143
291.845703	141.658829
290.551758	140.009491
289.257812	140.664429
287.962891	140.660431
286.667969	141.432587
285.373047	140.900894
284.077148	141.123428
282.781250	141.202072
281.485352	142.831451
280.188477	142.704926
278.891602	142.282349
277.594727	142.391037
276.297852	143.578949
275.000000	144.392090
273.702148	145.778992
272.403320	146.943405
271.104492	148.898514
269.805664	150.557083
268.506836	155.043747
267.207031	162.743103
265.907227	173.483353
264.606445	187.792038
263.305664	193.107285
262.004883	184.813461
260.704102	173.199921
259.402344	164.381454
258.100586	158.746323
256.797852	156.430908
255.495117	155.191650
254.192383	155.014786
252.889648	153.941116
251.585938	153.851242
250.282227	153.964935
248.977539	154.966110
247.673828	155.265579
246.369141	155.660080
245.063477	156.876389
243.757812	156.876678
242.452148	158.079086
241.146484	158.541626
239.839844	159.829437
238.533203	161.600555
237.226562	163.720703
235.918945	164.008591
234.611328	167.029495
233.303711	169.621536
231.995117	172.980469
230.686523	175.914902
229.376953	178.990234
228.068359	182.598770
226.758789	187.386841
225.448242	192.724258
224.138672	198.403778
222.828125	202.844025
221.516602	209.879272
220.206055	219.468857
218.894531	229.079529
217.582031	237.751480
216.269531	251.823578
214.957031	263.927094
213.644531	278.174988
212.331055	292.738312
211.017578	305.059143
209.704102	315.126190
208.389648	324.672668
207.075195	329.944702
205.760742	333.891418
204.445312	333.315277
203.129883	328.627350
201.814453	317.667908
200.498047	304.474365
199.181641	293.500519
197.865234	278.402649
196.547852	263.295074
195.230469	250.359344
193.913086	239.092529
192.594727	226.019180
191.276367	216.267151
189.958008	206.044662
188.638672	199.251724
187.319336	191.332306
186.000000	185.581726
