#Wave	#Intensity
992.731445	2187.594482
991.602539	2191.546143
990.472656	2175.856689
989.343750	2194.974854
988.213867	2193.664307
987.083984	2199.763916
985.953125	2191.778564
984.823242	2197.156494
983.692383	2195.645996
982.560547	2188.460205
981.429688	2188.614014
980.297852	2193.447998
979.166016	2190.442383
978.034180	2195.737549
976.902344	2197.444580
975.769531	2191.159180
974.636719	2200.916016
973.503906	2193.217041
972.370117	2190.737549
971.236328	2199.590820
970.102539	2209.655029
968.968750	2205.629639
967.834961	2202.994385
966.700195	2204.242188
965.565430	2206.772705
964.429688	2215.470215
963.294922	2202.649170
962.159180	2212.372559
961.023438	2230.711426
959.887695	2218.466553
958.750977	2219.061523
957.614258	2234.360840
956.477539	2220.970459
955.340820	2231.753418
954.203125	2239.135498
953.065430	2240.806396
951.927734	2241.707031
950.790039	2236.167725
949.651367	2238.556641
948.512695	2244.683350
947.374023	2248.829102
946.234375	2259.684326
945.095703	2252.718750
943.956055	2268.492432
942.815430	2255.821533
941.675781	2262.960205
940.535156	2262.540039
939.394531	2261.936768
938.253906	2264.060547
937.112305	2259.389404
935.971680	2270.480957
934.830078	2269.272217
933.687500	2268.137939
932.545898	2268.551270
931.403320	2272.201660
930.260742	2269.031250
929.117188	2275.361816
927.974609	2271.431152
926.831055	2272.197754
925.687500	2272.213623
924.542969	2272.727783
923.399414	2267.388916
922.254883	2276.172119
921.110352	2275.525391
919.964844	2279.632324
918.819336	2273.438232
917.673828	2273.393311
916.528320	2266.246582
915.382812	2273.218994
914.236328	2272.734863
913.089844	2274.304688
911.943359	2277.582031
910.795898	2275.590332
909.648438	2270.760010
908.500977	2283.241211
907.353516	2284.446777
906.205078	2279.312012
905.056641	2279.155273
903.908203	2286.957520
902.759766	2288.155273
901.610352	2285.642578
900.460938	2286.662842
899.311523	2288.993896
898.162109	2287.695068
897.011719	2291.845703
895.861328	2297.403076
894.710938	2294.370117
893.559570	2295.817627
892.408203	2298.010010
891.256836	2299.989990
890.105469	2309.725342
888.953125	2311.402344
887.801758	2308.481934
886.648438	2316.218994
885.496094	2314.655273
884.342773	2310.883301
883.190430	2313.575684
882.036133	2318.905029
880.882812	2326.835449
879.728516	2332.584717
878.574219	2335.895264
877.419922	2337.604736
876.265625	2324.356201
875.110352	2337.530518
873.955078	2345.742676
872.799805	2346.143066
871.643555	2349.791504
870.487305	2351.274658
869.331055	2347.776123
868.174805	2355.604736
867.017578	2359.783936
865.860352	2352.088867
864.703125	2354.593018
863.545898	2351.618652
862.387695	2359.246338
861.229492	2359.026367
860.071289	2356.383789
858.912109	2372.088867
857.753906	2357.235107
856.594727	2372.957031
855.434570	2368.623047
854.275391	2367.655029
853.115234	2368.979736
851.955078	2364.580566
850.793945	2372.969482
849.633789	2370.395264
848.472656	2380.315186
847.311523	2378.002686
846.149414	2366.450195
844.987305	2380.003662
843.826172	2372.473877
842.663086	2373.399414
841.500977	2373.940430
840.337891	2372.374023
839.174805	2366.798340
838.011719	2368.475586
836.847656	2380.060059
835.683594	2381.422607
834.519531	2377.047119
833.355469	2375.863770
832.190430	2380.837158
831.025391	2389.486816
829.860352	2377.912109
828.694336	2379.611084
827.528320	2380.747314
826.362305	2386.027832
825.196289	2389.800049
824.030273	2395.554932
822.863281	2383.635010
821.696289	2395.914307
820.528320	2398.741699
819.361328	2402.936035
818.193359	2408.090088
817.024414	2409.747314
815.856445	2408.697266
814.687500	2415.797852
813.518555	2419.683105
812.349609	2419.895996
811.179688	2416.613281
810.009766	2426.687744
808.839844	2421.030273
807.669922	2425.593750
806.499023	2437.665039
805.328125	2437.708496
804.157227	2440.432129
802.986328	2445.492188
801.814453	2452.361816
800.642578	2446.913086
799.470703	2455.474121
798.297852	2460.742188
797.125000	2461.462158
795.952148	2456.920166
794.779297	2462.246094
793.605469	2461.593262
792.431641	2468.396729
791.257812	2468.179932
790.083008	2473.021484
788.909180	2467.058838
787.734375	2472.469727
786.558594	2475.441895
785.383789	2471.499512
784.208008	2476.285645
783.032227	2477.467773
781.855469	2479.201416
780.679688	2482.954590
779.502930	2478.716309
778.326172	2486.645752
777.148438	2485.823242
775.970703	2494.302979
774.792969	2486.623291
773.615234	2481.304932
772.436523	2486.645508
771.257812	2491.480225
770.079102	2486.475098
768.900391	2487.323242
767.720703	2488.237793
766.541016	2484.035400
765.361328	2485.523926
764.180664	2482.079346
763.000000	2495.462646
761.819336	2490.218994
760.638672	2494.438477
759.457031	2487.409180
758.275391	2491.072754
757.093750	2494.356934
755.912109	2494.367432
754.729492	2499.391846
753.546875	2496.717529
752.363281	2507.561768
751.180664	2512.770020
749.997070	2512.689209
748.813477	2509.197754
747.628906	2514.301025
746.445312	2518.424072
745.260742	2517.807373
744.075195	2522.380127
742.890625	2529.108887
741.705078	2524.945312
740.519531	2531.241211
739.333984	2536.634277
738.147461	2542.233887
736.960938	2540.839844
735.774414	2535.896973
734.586914	2550.258789
733.399414	2552.315674
732.211914	2559.539551
731.024414	2559.910156
729.835938	2557.086914
728.647461	2562.394043
727.458984	2567.180664
726.270508	2568.426758
725.081055	2559.321533
723.891602	2579.223389
722.702148	2580.260986
721.511719	2577.720459
720.321289	2582.946045
719.130859	2583.236816
717.940430	2586.912598
716.749023	2587.135498
715.557617	2587.917236
714.366211	2606.025391
713.173828	2593.879395
711.981445	2596.912354
710.789062	2604.579346
709.596680	2607.475342
708.403320	2618.600098
707.209961	2619.239014
706.016602	2614.721191
704.822266	2618.084229
703.627930	2613.364990
702.433594	2613.696045
701.239258	2624.225830
700.043945	2620.660400
698.848633	2628.046387
697.653320	2633.393066
696.458008	2636.461426
695.261719	2627.452637
694.065430	2623.143799
692.868164	2627.197510
691.671875	2635.560791
690.474609	2631.242676
689.276367	2635.493896
688.079102	2638.154053
686.880859	2637.560791
685.682617	2631.506836
684.484375	2649.470459
683.285156	2636.709229
682.085938	2649.747070
680.886719	2658.979736
679.686523	2655.557129
678.487305	2653.693359
677.287109	2662.212158
676.085938	2661.043213
674.885742	2671.098145
673.684570	2665.719727
672.482422	2673.310303
671.281250	2670.644775
670.079102	2680.062256
668.876953	2683.181641
667.674805	2690.544189
666.471680	2690.593994
665.268555	2691.107910
664.065430	2690.865967
662.861328	2692.209473
661.657227	2691.713867
660.453125	2690.462891
659.249023	2700.978760
658.043945	2706.174805
656.838867	2703.449463
655.633789	2698.148682
654.428711	2698.076660
653.222656	2704.929688
652.016602	2706.896484
650.809570	2718.091553
649.603516	2713.592285
648.396484	2715.522217
647.188477	2716.988037
645.981445	2732.751465
644.773438	2722.941406
643.565430	2728.516357
642.357422	2724.883789
641.148438	2734.542725
639.939453	2736.789551
638.730469	2732.829834
637.520508	2740.023926
636.310547	2742.850586
635.100586	2740.267822
633.890625	2725.440918
632.679688	2733.062500
631.468750	2742.018555
630.256836	2742.471924
629.045898	2744.141357
627.833984	2746.932617
626.622070	2737.862305
625.409180	2747.247559
624.197266	2756.968262
622.983398	2756.005371
621.770508	2754.065430
620.556641	2758.346924
619.343750	2760.333008
618.128906	2757.950684
616.915039	2767.723145
615.700195	2768.979492
614.485352	2770.746338
613.270508	2775.852539
