#Wave	#Intensity
719.491211	4173.543945
718.300781	4176.818848
717.110352	4170.769043
715.918945	4184.945801
714.727539	4183.242676
713.536133	4185.041504
712.344727	4195.068359
711.152344	4185.447754
709.959961	4192.812500
708.767578	4199.846680
707.574219	4217.796875
706.381836	4211.031738
705.188477	4204.529785
703.994141	4202.197266
702.800781	4210.831543
701.606445	4212.639648
700.411133	4196.811035
699.216797	4217.768555
698.021484	4227.112793
696.826172	4215.673828
695.630859	4220.314453
694.434570	4225.462402
693.238281	4229.470215
692.041992	4223.051270
690.844727	4231.161133
689.648438	4252.040527
688.451172	4236.489746
687.252930	4242.114746
686.055664	4251.145020
684.857422	4246.484863
683.659180	4261.219238
682.459961	4261.899902
681.260742	4260.465332
680.061523	4258.889648
678.862305	4266.940430
677.662109	4266.520996
676.462891	4279.242188
675.261719	4283.503906
674.061523	4294.168945
672.860352	4300.286133
671.659180	4301.310059
670.458008	4286.683594
669.255859	4286.647461
668.053711	4300.265625
666.851562	4306.503906
665.649414	4304.851074
664.446289	4305.818359
663.243164	4310.524414
662.040039	4309.067871
660.835938	4309.459473
659.631836	4328.857910
658.427734	4320.340332
657.222656	4333.979492
656.018555	4341.565918
654.813477	4340.125000
653.607422	4326.880371
652.402344	4344.441895
651.196289	4343.257324
649.990234	4358.812012
648.783203	4349.022461
647.576172	4357.984375
646.369141	4349.728516
645.162109	4360.654297
643.954102	4367.619141
642.746094	4368.265137
641.538086	4368.181641
640.330078	4358.925781
639.121094	4356.134277
637.912109	4366.176758
636.703125	4365.363770
635.493164	4354.253418
634.283203	4364.646973
633.073242	4374.792969
631.862305	4365.664551
630.651367	4363.708008
629.440430	4363.994141
628.229492	4368.307129
627.017578	4366.895020
625.805664	4390.637207
624.593750	4388.837891
623.380859	4381.897461
622.168945	4387.190430
620.955078	4410.415527
619.742188	4398.219727
618.528320	4406.388672
617.314453	4404.390137
616.100586	4421.383789
614.885742	4435.621582
613.671875	4426.216309
612.456055	4438.958496
611.241211	4442.652832
610.025391	4441.695312
608.809570	4424.935059
607.593750	4438.127930
606.376953	4456.967773
605.160156	4454.108398
603.943359	4458.733398
602.726562	4469.213867
601.508789	4461.891113
600.291016	4471.725098
599.072266	4489.202148
597.854492	4481.785645
596.635742	4477.717285
595.416016	4477.059570
594.197266	4483.264160
592.977539	4482.058105
591.757812	4490.586426
590.537109	4488.910645
589.317383	4493.693848
588.096680	4508.081543
586.875000	4495.641113
585.654297	4503.747070
584.432617	4506.976562
583.210938	4509.964355
581.988281	4510.658203
580.765625	4504.007812
579.542969	4515.018066
578.320312	4516.018555
577.096680	4517.027344
575.873047	4538.657227
574.649414	4526.801758
573.425781	4523.963867
572.201172	4524.179199
570.976562	4527.750488
569.750977	4531.310547
568.525391	4550.774902
567.299805	4539.335938
566.074219	4551.432617
564.847656	4559.006348
563.621094	4559.744141
562.394531	4560.955078
561.167969	4569.449219
559.940430	4580.777344
558.712891	4578.140625
557.484375	4578.687012
556.256836	4591.281250
555.028320	4586.652832
553.798828	4598.843262
552.570312	4596.175781
551.340820	4598.492188
550.111328	4616.051270
548.880859	4611.011230
547.650391	4610.659180
546.419922	4601.703613
545.189453	4614.775391
543.958008	4622.979004
542.726562	4622.407227
541.495117	4613.455566
540.262695	4633.645996
539.031250	4639.118652
537.797852	4638.843750
536.565430	4642.108887
535.332031	4655.165527
534.098633	4676.171387
532.865234	4657.516113
531.630859	4680.546387
530.396484	4665.041016
529.162109	4679.656738
527.926758	4671.299316
526.691406	4674.830078
525.456055	4676.841797
524.220703	4682.045410
522.984375	4676.886230
521.748047	4668.550781
520.510742	4682.394043
519.274414	4684.668457
518.037109	4677.677246
516.798828	4680.708008
515.561523	4692.831543
514.323242	4685.358887
513.084961	4682.685547
511.845703	4674.770996
510.606445	4672.396484
509.367188	4694.788086
508.127930	4698.580566
506.887695	4706.082031
505.647461	4707.606445
504.407227	4700.331543
503.166016	4715.889160
501.925781	4715.298340
500.683594	4725.713379
499.442383	4715.942871
498.200195	4717.841797
496.958008	4722.898438
495.714844	4743.337402
494.472656	4740.020996
493.229492	4724.043457
491.985352	4747.100098
490.742188	4763.730469
489.498047	4752.363770
488.253906	4767.015137
487.008789	4766.843262
485.763672	4787.614258
484.518555	4788.461426
483.272461	4795.173340
482.027344	4803.427246
480.781250	4813.778809
479.534180	4824.441895
478.288086	4830.778809
477.041016	4838.285156
475.792969	4822.946777
474.545898	4833.328613
473.297852	4833.538574
472.049805	4844.219727
470.800781	4841.866211
469.551758	4850.066406
468.302734	4848.778320
467.053711	4838.484863
465.803711	4832.459961
464.553711	4857.301270
463.303711	4846.478516
462.052734	4842.734863
460.801758	4842.432129
459.550781	4847.476074
458.298828	4854.416504
457.046875	4848.908691
455.794922	4858.554688
454.541992	4854.675293
453.290039	4839.719238
452.036133	4844.190430
450.783203	4839.743652
449.529297	4843.918945
448.275391	4840.387695
447.021484	4855.539551
445.766602	4865.161621
444.511719	4872.298828
443.256836	4864.974609
442.000977	4859.762207
440.746094	4880.176758
439.489258	4882.101074
438.233398	4878.473145
436.976562	4897.537109
435.719727	4900.038086
434.461914	4897.157715
433.205078	4900.671387
431.947266	4903.455566
430.688477	4916.600098
429.429688	4928.652344
428.170898	4941.285156
426.912109	4944.692383
425.653320	4939.004395
424.393555	4962.319336
423.132812	4963.153809
421.873047	4964.166992
420.612305	4983.601074
419.351562	4966.570312
418.089844	4998.667480
416.829102	5008.508301
415.566406	4999.541504
414.304688	5017.729004
413.041992	5036.917480
411.779297	5019.936035
410.516602	5038.179688
409.252930	5053.647949
407.989258	5075.729492
406.725586	5092.461914
405.460938	5078.330078
404.196289	5098.660645
402.931641	5094.161621
401.666992	5114.753906
400.401367	5098.611816
399.135742	5104.757324
397.869141	5122.833496
396.602539	5124.091797
395.335938	5130.840820
394.069336	5140.037109
392.801758	5154.846191
391.534180	5155.372070
390.266602	5145.734863
388.998047	5136.961426
387.729492	5131.850586
386.460938	5127.186523
385.191406	5130.585449
383.921875	5129.071777
382.652344	5122.622559
381.381836	5109.094238
380.111328	5089.589844
378.840820	5080.105469
377.570312	5086.910645
376.298828	5078.238770
375.027344	5082.970703
373.754883	5079.567871
372.483398	5083.284668
371.209961	5072.414551
369.937500	5075.012695
368.664062	5071.617188
367.390625	5075.299316
366.117188	5069.387207
364.842773	5079.585938
363.568359	5088.822266
362.293945	5091.139160
361.018555	5075.882812
359.743164	5080.520508
358.467773	5065.990234
357.192383	5078.614746
355.916016	5075.571289
354.638672	5076.700195
353.362305	5077.699219
352.084961	5085.041504
350.807617	5068.124023
349.529297	5073.970215
348.251953	5085.242676
346.972656	5074.333984
345.694336	5090.778809
344.415039	5093.350098
343.135742	5079.034180
341.856445	5094.277832
340.576172	5082.781738
339.295898	5084.979980
338.015625	5089.839844
336.734375	5089.248047
335.453125	5101.101562
334.171875	5106.062500
332.889648	5115.099121
331.607422	5110.911133
330.325195	5113.522461
329.041992	5114.125000
327.758789	5112.156738
326.475586	5121.926270
325.192383	5111.502930
323.908203	5114.772461
322.624023	5128.520020
321.338867	5134.569336
320.053711	5150.277344
318.768555	5158.079102
317.483398	5144.066406
316.197266	5157.599121
314.911133	5160.646484
313.624023	5166.592285
312.336914	5189.366211
311.049805	5175.562012
309.762695	5197.913574
308.474609	5207.227539
307.186523	5219.937988
305.898438	5218.031738
304.609375	5231.096191
303.320312	5244.981445
302.031250	5261.955078
300.741211	5250.516602
299.451172	5258.231445
298.161133	5238.843262
296.870117	5237.225098
295.579102	5217.255371
294.288086	5197.006348
292.996094	5196.735840
291.704102	5209.772949
290.412109	5194.109863
289.120117	5184.167480
287.827148	5178.465332
286.533203	5179.830566
285.240234	5174.768555
283.946289	5179.366699
282.652344	5181.758789
281.357422	5185.932617
280.062500	5183.528320
278.767578	5182.620117
277.472656	5179.349609
276.176758	5181.980469
274.880859	5186.011719
273.583984	5214.662598
272.287109	5198.674805
270.990234	5199.054199
269.693359	5216.354980
268.395508	5213.030273
267.097656	5201.602539
265.799805	5212.947266
264.500977	5219.838379
263.202148	5212.001953
261.902344	5198.893555
260.603516	5198.212402
259.303711	5195.429199
258.002930	5208.827148
256.702148	5216.986816
