#Wave	#Intensity
818.193359	13964.062500
817.024414	13968.716797
815.856445	13981.708008
814.687500	14015.369141
813.518555	14023.622070
812.349609	14025.394531
811.179688	14016.021484
810.009766	14061.189453
808.839844	14042.920898
807.669922	14077.031250
806.499023	14117.023438
805.328125	14116.675781
804.157227	14156.489258
802.986328	14172.239258
801.814453	14224.639648
800.642578	14210.583984
799.470703	14256.437500
798.297852	14277.586914
797.125000	14281.069336
795.952148	14298.114258
794.779297	14285.562500
793.605469	14291.428711
792.431641	14331.160156
791.257812	14326.712891
790.083008	14320.190430
788.909180	14318.456055
787.734375	14351.834961
786.558594	14379.565430
785.383789	14365.108398
784.208008	14377.990234
783.032227	14390.181641
781.855469	14395.334961
780.679688	14420.856445
779.502930	14418.050781
778.326172	14405.976562
777.148438	14440.578125
775.970703	14496.020508
774.792969	14453.395508
773.615234	14425.333984
772.436523	14459.026367
771.257812	14462.219727
770.079102	14459.718750
768.900391	14460.771484
767.720703	14460.208984
766.541016	14472.017578
765.361328	14442.924805
764.180664	14445.649414
763.000000	14483.640625
761.819336	14457.922852
760.638672	14492.870117
759.457031	14492.716797
758.275391	14482.526367
757.093750	14491.841797
755.912109	14507.335938
754.729492	14523.682617
753.546875	14516.119141
752.363281	14551.597656
751.180664	14613.810547
749.997070	14594.988281
748.813477	14611.001953
747.628906	14618.060547
746.445312	14632.299805
745.260742	14639.933594
744.075195	14659.757812
742.890625	14695.125977
741.705078	14690.733398
740.519531	14706.108398
739.333984	14743.265625
738.147461	14765.649414
736.960938	14788.116211
735.774414	14772.076172
734.586914	14814.739258
733.399414	14845.920898
732.211914	14888.611328
731.024414	14897.046875
729.835938	14896.566406
728.647461	14923.750000
727.458984	14954.450195
726.270508	14981.795898
725.081055	14952.788086
723.891602	15018.847656
722.702148	15055.005859
721.511719	15030.106445
720.321289	15035.940430
719.130859	15048.210938
717.940430	15075.129883
716.749023	15094.189453
715.557617	15129.707031
714.366211	15198.279297
713.173828	15177.473633
711.981445	15190.973633
710.789062	15200.966797
709.596680	15183.205078
708.403320	15241.313477
707.209961	15238.564453
706.016602	15218.082031
704.822266	15218.979492
703.627930	15221.916992
702.433594	15243.613281
701.239258	15271.759766
700.043945	15272.216797
698.848633	15286.564453
697.653320	15321.760742
696.458008	15327.815430
695.261719	15296.261719
694.065430	15301.344727
692.868164	15333.790039
691.671875	15331.103516
690.474609	15351.450195
689.276367	15350.648438
688.079102	15378.798828
686.880859	15369.698242
685.682617	15357.203125
