#Wave	#Intensity
592.977539	5860.100586
591.757812	5870.656250
590.537109	5865.847656
589.317383	5865.259766
588.096680	5884.102539
586.875000	5883.000977
585.654297	5885.398926
584.432617	5887.878418
583.210938	5890.642578
581.988281	5895.211426
580.765625	5886.937012
579.542969	5903.435547
578.320312	5896.126953
577.096680	5892.518066
575.873047	5922.508301
574.649414	5902.682617
573.425781	5907.370605
572.201172	5906.351562
570.976562	5897.988770
569.750977	5906.512207
568.525391	5936.370117
567.299805	5923.692383
566.074219	5936.314453
564.847656	5950.215332
563.621094	5945.892090
562.394531	5939.614258
561.167969	5949.803223
559.940430	5959.245605
558.712891	5965.527832
557.484375	5962.219727
556.256836	5968.230469
555.028320	5978.369629
553.798828	5990.474609
552.570312	5984.377441
551.340820	5994.195801
550.111328	6017.605469
548.880859	6023.269531
547.650391	6018.723633
546.419922	6008.792480
545.189453	6032.168945
543.958008	6056.887207
542.726562	6037.653320
541.495117	6038.075684
540.262695	6056.090820
539.031250	6068.960449
537.797852	6076.830566
536.565430	6074.474609
535.332031	6103.638184
534.098633	6112.971191
532.865234	6102.867188
531.630859	6138.352051
530.396484	6121.329590
529.162109	6134.932129
527.926758	6129.608398
526.691406	6133.208984
525.456055	6141.253906
524.220703	6153.154785
522.984375	6137.821289
521.748047	6128.600098
520.510742	6144.369629
519.274414	6152.687012
518.037109	6139.117676
516.798828	6146.418457
515.561523	6163.730957
514.323242	6149.505859
513.084961	6149.365234
511.845703	6147.925293
510.606445	6147.825195
509.367188	6163.323242
508.127930	6171.462402
506.887695	6176.796387
505.647461	6187.526367
504.407227	6173.112793
503.166016	6196.105469
501.925781	6212.940430
500.683594	6214.471191
499.442383	6208.542969
498.200195	6195.475098
496.958008	6211.755371
495.714844	6245.461914
494.472656	6235.427246
493.229492	6218.942871
491.985352	6243.940430
490.742188	6263.477539
489.498047	6241.881836
488.253906	6266.200684
487.008789	6262.272949
485.763672	6282.152344
484.518555	6288.500488
483.272461	6303.593750
482.027344	6319.064453
480.781250	6330.698242
479.534180	6336.519043
478.288086	6349.324219
477.041016	6353.216309
475.792969	6338.941406
474.545898	6355.047363
473.297852	6360.562500
472.049805	6386.908691
470.800781	6372.274902
469.551758	6380.804688
468.302734	6384.059570
467.053711	6380.741211
465.803711	6377.505371
464.553711	6409.759277
463.303711	6397.132812
462.052734	6390.213867
460.801758	6386.177734
459.550781	6389.448242
458.298828	6407.888672
457.046875	6399.175781
455.794922	6411.335938
454.541992	6414.856445
453.290039	6382.808594
452.036133	6389.496094
450.783203	6382.416992
449.529297	6379.326660
448.275391	6377.804199
447.021484	6410.350586
445.766602	6417.312988
444.511719	6434.318359
443.256836	6407.666992
442.000977	6409.333984
440.746094	6434.150879
439.489258	6438.290527
438.233398	6424.977539
436.976562	6453.149414
435.719727	6458.456543
434.461914	6462.961426
433.205078	6468.788086
431.947266	6467.024902
430.688477	6481.291992
429.429688	6483.644531
428.170898	6510.902832
426.912109	6512.999023
425.653320	6515.097656
424.393555	6537.875977
423.132812	6544.093750
421.873047	6552.489746
420.612305	6577.623535
419.351562	6559.237305
418.089844	6604.698730
416.829102	6627.575195
415.566406	6630.935059
414.304688	6660.458496
413.041992	6698.554688
411.779297	6679.924805
410.516602	6695.452148
409.252930	6707.239746
407.989258	6720.701172
406.725586	6742.039551
405.460938	6706.679688
404.196289	6715.365234
402.931641	6688.892578
401.666992	6692.257324
400.401367	6679.521484
399.135742	6664.378418
397.869141	6672.498535
396.602539	6677.416992
395.335938	6674.153320
394.069336	6689.228516
392.801758	6687.370117
391.534180	6678.171387
390.266602	6662.051758
388.998047	6665.292480
387.729492	6656.860840
386.460938	6660.015137
385.191406	6662.709473
383.921875	6681.751465
382.652344	6688.266602
381.381836	6682.751953
380.111328	6665.782227
378.840820	6671.307617
377.570312	6684.715332
376.298828	6683.960938
375.027344	6699.458008
373.754883	6698.406250
372.483398	6702.112305
371.209961	6693.223633
369.937500	6712.027344
368.664062	6716.120117
367.390625	6725.805664
366.117188	6718.686035
364.842773	6733.394531
363.568359	6740.364258
362.293945	6753.583984
361.018555	6736.905762
359.743164	6745.252930
358.467773	6727.658203
357.192383	6745.822266
355.916016	6739.055664
354.638672	6741.155762
353.362305	6742.740723
352.084961	6755.978027
350.807617	6740.532715
349.529297	6738.301758
348.251953	6761.534180
346.972656	6755.199219
345.694336	6779.205566
344.415039	6772.232422
343.135742	6755.067383
341.856445	6778.030762
340.576172	6764.439941
339.295898	6776.715820
338.015625	6783.659180
336.734375	6775.320312
335.453125	6785.410156
